valueDate,code,name,category,risk,company,manager,establishmentDate,size,rating,quota,institutionalProportion,shares,bonds,cash,yield,vix,loss,last1m,last3m,last6m,last1y,last2y,last3y,series
2026-09-07,012082,博时数字经济混合A,混合型-偏股,中高风险,博时基金,柏正奇,2021-06-18,6.4,3,-1,0.0,91.81,2.64,5.55,46.79,2.88,-32.52,6.07,-3.96,24.39,57.93,262.18,170.22,0.0/13.52/0.3/13.87/27.46/31.99/17.03/67.28/97.71/33.42/58.29/57.93
2026-09-07,006887,诺德新生活混合A,混合型-偏股,中高风险,诺德基金,周建胜,2019-03-28,15.5,3,-1,23.85,78.29,0.0,18.69,59.66,3.92,-40.18,0.78,-5.55,33.67,81.01,341.93,214.43,0.0/13.79/0.76/26.07/22.66/40.44/29.58/68.36/144.26/57.65/91.32/81.01
2026-09-07,004685,金元顺安元启灵活配置混合,混合型-灵活,中高风险,金元顺安基金,缪玮彬,2017-11-14,12.45,4,0,4.48,83.62,6.49,4.05,20.56,1.61,-19.13,8.22,10.99,3.52,19.14,89.55,76.81,0.0/-0.26/12.38/7.8/15.24/17.9/7.72/17.36/-1.1/0.49/12.05/19.14
2026-09-04,270023,广发全球精选股票(QDII)人民币A,QDII-普通股票,中高风险,广发基金,李耀柱,2010-08-18,183.54,5,10000,5.94,87.24,0.12,12.28,23.95,1.95,-25.63,3.2,-9.5,26.0,45.63,82.86,124.62,0.0/6.33/13.19/2.7/16.75/21.66/11.55/50.67/77.14/31.74/50.39/45.63
2026-09-07,006888,诺德新生活混合C,混合型-偏股,中高风险,诺德基金,周建胜,2019-03-28,24.66,3,-1,29.98,78.29,0.0,18.69,59.48,3.92,-40.2,0.77,-5.58,33.61,80.83,341.01,213.47,0.0/13.8/0.74/26.03/22.62/40.38/29.51/68.26/144.07/57.51/91.16/80.83
2026-09-07,001076,易方达改革红利混合,混合型-偏股,中高风险,易方达基金,陈皓,2015-04-23,28.71,5,50000,11.1,90.23,0.0,12.18,48.28,2.09,-18.31,1.68,9.49,27.16,80.19,214.88,177.47,0.0/18.68/15.31/22.41/43.78/47.14/29.63/67.85/99.38/62.88/77.21/80.19
2026-09-07,011378,创金合信积极成长股票C,股票型,中高风险,创金合信基金,王先伟,2021-02-08,1.18,5,-1,30.07,91.62,4.48,4.03,59.37,3.0,-32.36,-1.31,16.24,50.71,86.17,263.62,184.82,0.0/13.11/1.85/9.1/34.0/18.1/15.6/64.23/145.0/65.71/95.67/86.17
2026-09-07,010013,易方达信息行业精选股票A,股票型,中高风险,易方达基金,郑希,2020-08-24,69.43,5,10000,9.81,88.68,0.01,14.72,53.7,2.65,-34.68,-0.06,-6.03,40.42,74.79,272.24,227.76,0.0/16.08/4.32/17.57/25.9/22.87/22.1/59.81/139.94/57.25/82.07/74.79
2026-09-07,005310,广发电子信息传媒股票A,股票型,中高风险,广发基金,冯骋,2017-12-11,9.84,4,-1,21.15,91.92,0.0,10.11,33.28,2.94,-34.8,-2.85,-9.51,24.72,66.21,176.08,113.8,0.0/13.97/3.46/10.89/39.32/31.19/21.1/71.52/139.77/56.32/71.1/66.21
2026-09-07,002810,金信转型创新成长混合发起式A,混合型-灵活,中高风险,金信基金,杨超,2016-06-08,1.15,5,-1,1.461,85.2,3.33,11.87,27.98,2.49,-24.48,5.94,2.66,-0.32,35.14,156.69,121.19,0.0/11.96/2.11/9.75/35.75/43.24/16.55/38.21/48.09/19.97/29.55/35.14
2026-09-07,012083,博时数字经济混合C,混合型-偏股,中高风险,博时基金,柏正奇,2021-06-18,3.5,3,-1,31.35,91.81,2.64,5.55,46.19,2.87,-32.55,6.04,-4.05,24.14,57.3,259.29,166.99,0.0/13.51/0.22/13.76/27.26/31.73/16.76/66.82/97.07/32.93/57.7/57.3
2026-09-04,012868,易方达标普信息科技指数(QDII-LOF)C(人民币),指数型-海外股票,中高风险,易方达基金,刘依姗,2021-07-21,1.22,0,0,0.02,91.31,7.15,1.42,18.86,1.9,-25.5,4.74,-2.62,24.07,25.28,56.58,95.43,0.0/5.25/13.12/3.8/8.34/0.73/-3.89/19.53/28.66/12.85/24.29/25.28
2026-09-07,006976,鹏华核心优势混合A,混合型-偏股,中高风险,鹏华基金,黄奕松,2019-04-03,5.07,5,-1,25.09,76.74,0.0,29.43,55.46,2.6,-26.17,0.32,7.86,49.93,98.34,232.92,162.94,0.0/10.24/-4.08/17.34/17.4/35.59/25.1/87.55/135.69/74.01/97.71/98.34
2026-09-04,161128,易方达标普信息科技指数(QDII-LOF)A(人民币),指数型-海外股票,中高风险,易方达基金,刘依姗,2016-12-13,41.46,0,0,4.67,91.31,7.15,1.42,19.18,1.9,-25.46,4.77,-2.53,24.28,25.71,57.6,97.4,0.0/5.27/13.17/3.87/8.45/0.87/-3.7/19.81/28.98/13.19/24.68/25.71
2026-09-07,001144,大成互联网思维混合A,混合型-灵活,中高风险,大成基金,郭玮羚,2015-04-21,12.97,4,-1,27.59,88.69,0.0,17.64,36.26,2.43,-33.59,-0.62,-8.0,46.96,77.01,139.27,107.78,0.0/19.36/4.64/11.38/21.76/18.58/17.14/67.35/152.48/67.97/84.93/77.01
2026-09-07,010236,广发电子信息传媒股票C,股票型,中高风险,广发基金,冯骋,2020-09-24,32.76,4,-1,82.95,91.92,0.0,10.11,32.77,2.94,-34.83,-2.89,-9.61,24.47,65.55,173.87,111.26,0.0/13.95/3.38/10.8/39.11/30.98/20.84/71.04/139.02/55.76/70.47/65.55
2026-09-07,001361,景顺长城中证科技传媒通信150ETF联接A,指数型-股票,中高风险,景顺长城基金,金璜,2015-06-15,6.1,5,-1,3.28,0.0,0.0,7.37,37.63,2.63,-32.94,0.06,-3.52,27.19,53.55,193.88,150.24,0.0/15.92/1.4/13.71/26.13/19.92/13.61/61.36/103.9/36.74/59.46/53.55
2026-09-07,002863,金信深圳成长混合A,混合型-灵活,中高风险,金信基金,黄飙,2016-12-22,4.59,4,-1,80.0516,66.87,0.0,31.55,26.5,2.14,-32.04,0.34,4.1,16.21,26.68,147.74,93.61,0.0/2.44/-5.73/-0.69/10.35/11.35/-2.89/14.53/34.38/20.77/29.4/26.68
2026-09-07,010761,华商甄选回报混合A,混合型-偏股,中高风险,华商基金,余懿,2021-01-19,27.13,4,-1,44.25,90.07,0.0,7.67,21.92,1.74,-18.42,4.85,-0.13,5.05,28.16,115.93,95.37,0.0/3.47/-4.91/-0.69/7.86/27.38/13.09/36.24/32.91/14.48/28.04/28.16
2026-09-07,007490,南方信息创新混合A,混合型-偏股,中高风险,南方基金,郑晓曦,2019-06-19,71.38,4,-1,35.56,91.29,0.5,7.4,68.67,3.36,-35.26,-2.49,12.88,51.25,131.88,295.3,201.26,0.0/27.45/10.18/27.57/63.42/65.29/40.18/132.82/219.82/107.05/147.62/131.88
2026-09-07,009217,博时荣丰回报灵活配置混合A,混合型-灵活,中高风险,博时基金,陈伟,2020-05-07,1.39,5,-1,0.0,85.83,0.53,12.9,37.5,2.58,-31.56,2.21,-5.99,18.55,61.73,198.99,146.91,0.0/14.54/6.26/15.71/18.66/39.79/20.06/61.66/107.23/41.82/67.03/61.73
2026-09-07,008186,淳厚信睿混合A,混合型-偏股,中高风险,淳厚基金,陈文,2020-02-12,29.69,5,5000000,26.75,90.9,0.0,9.81,28.32,2.09,-28.32,0.32,-5.45,11.84,36.11,158.88,146.61,0.0/6.2/-1.63/3.66/20.81/25.96/12.05/47.51/73.34/24.24/40.28/36.11
2026-09-07,009993,嘉实前沿创新混合,混合型-偏股,中高风险,嘉实基金,王贵重,2020-09-14,30.75,5,-1,3.8,94.81,0.43,5.83,48.85,2.81,-35.23,-0.89,-3.46,39.28,83.83,221.55,196.89,0.0/14.27/-2.67/10.55/35.69/27.85/25.35/87.44/155.63/65.57/85.49/83.83
2026-09-07,519212,万家宏观择时多策略混合A,混合型-灵活,中高风险,万家基金,黄海,2017-03-30,3.68,3,1000000,0.05,94.5,0.0,7.25,24.32,2.17,-28.55,6.29,9.7,24.56,52.19,53.81,62.01,0.0/14.61/18.04/5.73/2.55/27.48/16.5/33.55/16.98/31.44/47.34/52.19
2026-09-07,010371,大成成长进取混合A,混合型-偏股,中高风险,大成基金,杜聪,2020-11-30,14.22,5,-1,56.07,85.15,0.0,12.29,40.37,2.72,-37.11,2.61,-7.65,23.23,66.98,212.73,151.06,0.0/13.24/4.44/10.09/32.31/41.47/23.78/88.37/131.53/45.6/71.56/66.98
2026-09-07,005550,汇安成长优选混合A,混合型-灵活,中高风险,汇安基金,单柏霖,2018-02-13,21.8,5,1000000,28.74,93.49,0.0,9.81,68.06,3.5,-35.05,-0.81,2.53,31.74,85.9,370.99,294.74,0.0/14.96/7.34/21.53/40.82/34.42/34.55/62.18/153.92/64.92/95.64/85.9
2026-09-07,040025,华安科技动力混合A,混合型-偏股,中高风险,华安基金,栾超,2011-12-20,32.67,4,-1,21.67,89.56,0.0,11.74,38.14,2.6,-27.64,-2.85,-3.55,25.28,66.87,184.72,164.7,0.0/17.43/5.51/17.12/35.87/37.38/22.64/72.45/114.3/55.08/75.58/66.87
2026-09-07,001715,工银新焦点混合A,混合型-灵活,中高风险,工银瑞信基金,董明斌,2016-10-10,1.29,3,-1,55.8,80.07,0.0,9.93,59.55,2.39,-21.84,7.67,21.96,52.24,93.7,215.07,174.46,0.0/16.04/6.37/19.15/37.12/28.77/22.64/68.76/87.85/68.17/79.91/93.7
2026-09-07,008187,淳厚信睿混合C,混合型-偏股,中高风险,淳厚基金,陈文,2020-02-12,20.94,5,1000000,13.02,90.9,0.0,9.81,27.71,2.09,-28.36,0.28,-5.57,11.56,35.43,156.32,142.97,0.0/6.18/-1.73/3.55/20.58/25.66/11.76/47.01/72.64/23.68/39.63/35.43
2026-09-07,012696,同泰数字经济股票A,股票型,中高风险,同泰基金,麦健沛,2021-07-26,2.13,4,-1,57.63,93.63,0.0,1.78,63.29,3.22,-32.46,5.32,7.32,41.86,91.0,294.87,230.43,0.0/17.28/4.6/19.2/37.98/40.08/22.82/83.09/148.07/67.55/91.94/91.0
2026-09-07,580001,东吴嘉禾优势精选混合A,混合型-灵活,中高风险,东吴基金,刘元海,2005-02-01,9.22,4,-1,6.94,93.87,0.0,7.97,27.68,3.04,-30.97,-1.14,-12.26,11.94,24.45,171.47,185.37,0.0/14.69/-3.51/10.08/19.28/10.64/8.34/49.1/63.88/13.12/29.76/24.45
2026-09-07,011822,易方达产业升级混合A,混合型-偏股,中高风险,易方达基金,祁禾,2021-07-23,40.05,5,-1,22.29,88.71,0.01,12.02,38.08,1.94,-25.76,-0.94,-1.96,24.53,70.34,169.63,166.69,0.0/14.56/6.1/20.22/23.71/42.61/28.54/75.48/113.31/58.37/76.56/70.34
2026-09-07,501026,财通多策略福享混合(LOF)A,混合型-灵活,中高风险,财通基金,贾雅楠,2016-09-18,7.56,5,-1,2.23,92.15,0.4,12.33,66.17,2.81,-33.26,3.64,0.29,58.46,93.33,297.29,257.76,0.0/7.5/0.85/15.31/25.54/18.15/15.41/70.42/144.65/64.09/100.37/93.33
2026-09-07,010372,大成成长进取混合C,混合型-偏股,中高风险,大成基金,杜聪,2020-11-30,32.09,5,-1,74.97,85.15,0.0,12.29,39.77,2.72,-37.14,2.57,-7.74,22.98,66.22,209.95,147.87,0.0/13.2/4.35/9.98/32.04/41.11/23.42/87.75/130.64/44.99/70.82/66.22
2026-09-04,378546,摩根全球天然资源混合(QDII)A,QDII-混合偏股,中高风险,摩根基金(中国),张军,2012-03-26,2.87,3,1000,0.29,91.23,0.0,15.44,20.54,1.54,-15.67,9.73,10.07,3.6,39.63,64.44,60.38,0.0/7.14/2.53/10.29/30.7/38.68/25.96/34.76/18.2/21.69/41.69/39.63
2026-09-07,007491,南方信息创新混合C,混合型-偏股,中高风险,南方基金,郑晓曦,2019-06-19,85.42,4,-1,45.98,91.29,0.5,7.4,67.27,3.36,-35.31,-2.56,12.67,50.64,130.03,289.01,194.09,0.0/27.38/10.0/27.27/62.93/64.66/39.54/131.48/217.73/105.55/145.78/130.03
2026-09-07,009243,中加核心智造混合C,混合型-偏股,中高风险,中加基金,于成琨,2020-07-22,1.22,5,-1,3.73,76.33,1.34,24.33,41.48,2.87,-26.79,-1.57,-8.82,24.17,75.07,217.45,167.77,0.0/14.7/1.11/21.38/17.76/42.9/37.15/79.87/126.03/65.48/81.47/75.07
2026-09-07,001411,诺安创新驱动混合A,混合型-灵活,中高风险,诺安基金,左少逸,2015-06-18,3.64,3,-1,8.54,86.12,0.0,15.76,77.78,2.66,-25.63,1.0,31.99,83.25,136.15,262.74,200.53,0.0/13.81/10.55/13.48/40.33/35.31/18.08/98.5/166.87/114.32/141.18/136.15
2026-09-07,011823,易方达产业升级混合C,混合型-偏股,中高风险,易方达基金,祁禾,2021-07-23,25.32,5,-1,61.97,88.71,0.01,12.02,37.55,1.94,-25.78,-0.97,-2.06,24.28,69.66,167.48,163.52,0.0/14.54/5.99/20.07/23.53/42.33/28.26/75.01/112.62/57.8/75.9/69.66
2026-09-07,002849,金信智能中国2025混合A,混合型-灵活,中高风险,金信基金,杨超,2016-07-01,4.59,5,-1,2.9916,89.73,2.18,7.1,16.4,0.99,-8.77,3.34,7.85,14.78,14.66,53.37,75.2,0.0/-2.54/2.89/1.6/5.27/1.09/-2.45/3.74/8.3/7.6/16.24/14.66
2026-09-07,000017,财通可持续混合A,混合型-偏股,中高风险,财通基金,骆莹,2013-03-27,6.75,5,-1,2.19,89.83,0.28,14.82,66.83,2.79,-33.22,3.56,1.37,60.5,94.34,296.67,256.96,0.0/7.23/0.71/14.71/24.82/17.64/14.05/69.06/144.89/64.31/101.87/94.34
2026-09-07,012697,同泰数字经济股票C,股票型,中高风险,同泰基金,麦健沛,2021-07-26,5.88,4,-1,80.42,93.63,0.0,1.78,62.62,3.22,-32.48,5.29,7.23,41.58,90.27,291.71,226.49,0.0/17.27/4.52/19.09/37.79/39.83/22.56/82.62/147.3/66.97/91.26/90.27
2026-09-07,519196,万家新兴蓝筹A,混合型-灵活,中高风险,万家基金,莫海波,2016-01-26,29.77,4,150000,40.64,88.92,0.0,11.1,31.4,2.38,-28.51,-0.8,1.41,16.56,43.94,152.22,154.69,0.0/12.66/8.66/18.98/30.3/23.49/18.07/44.87/51.76/41.48/47.21/43.94
2026-09-07,501073,华安智联混合(LOF)A,混合型-偏债,中风险,华安基金,朱才敏,2019-06-11,13.71,5,-1,41.39,45.37,45.01,4.11,30.27,1.45,-20.51,2.68,0.79,22.16,51.24,126.66,119.97,0.0/11.92/16.93/11.2/13.61/28.13/21.38/43.37/73.04/37.54/51.2/51.24
2026-09-07,002051,诺安创新驱动混合C,混合型-灵活,中高风险,诺安基金,左少逸,2015-11-18,5.65,3,-1,33.05,86.12,0.0,15.76,77.51,2.66,-25.66,0.98,31.94,83.04,135.73,261.58,199.68,0.0/16.0/10.49/13.37/40.3/35.22/17.95/98.21/166.46/113.96/140.81/135.73
2026-09-07,001892,长盛新兴成长混合A,混合型-灵活,中高风险,长盛基金,汤其勇,2015-11-06,2.06,5,-1,2.89,93.63,0.0,7.59,36.94,2.43,-30.38,-3.44,-1.96,29.95,56.64,187.97,140.48,0.0/12.23/-3.91/1.9/5.07/26.02/10.51/64.17/105.97/43.39/62.23/56.64
2026-09-07,000940,富国中小盘精选混合A,混合型-偏股,中高风险,富国基金,曹晋,2015-01-23,54.23,5,5000000,51.24,82.17,0.07,17.59,36.4,2.32,-30.4,0.11,-10.07,24.14,47.86,205.16,163.75,0.0/11.54/-0.47/11.99/25.21/18.6/15.51/49.98/98.19/37.95/50.93/47.86
2026-09-07,005551,汇安成长优选混合C,混合型-灵活,中高风险,汇安基金,单柏霖,2018-02-13,42.55,5,1000000,52.46,93.49,0.0,9.81,66.53,3.5,-35.09,-0.88,2.33,31.21,84.44,363.54,285.43,0.0/14.96/7.17/21.29/40.41/33.88/33.96/61.4/152.31/63.77/94.21/84.44
2026-09-07,007639,汇添富竞争优势灵活配置混合,混合型-灵活,中高风险,汇添富基金,马磊,2019-09-04,55.97,5,-1,77.45,79.92,13.12,5.98,45.65,2.12,-33.41,-3.0,23.99,49.57,92.69,127.48,125.48,0.0/-1.92/8.48/-1.1/40.3/39.85/13.88/77.52/161.81/74.35/103.44/92.69
2026-09-07,001227,中邮信息产业灵活配置混合A,混合型-灵活,中高风险,中邮基金,周楠,2015-05-14,13.78,4,-1,23.57,82.96,0.0,19.12,46.85,2.53,-31.64,2.14,6.82,42.17,66.3,205.26,158.89,0.0/9.04/-5.95/5.0/18.87/14.43/13.56/55.59/111.02/44.25/70.58/66.3
2026-09-07,004496,前海开源多元策略混合A,混合型-灵活,中高风险,前海开源基金,田维,2017-07-03,3.02,4,-1,18.94,90.31,0.0,12.32,22.14,1.38,-16.06,2.28,5.03,8.79,29.62,105.83,90.45,0.0/8.07/14.86/8.98/24.33/22.9/11.22/26.37/23.41/29.88/26.73/29.62
2026-09-04,001668,汇添富全球移动互联混合(QDII)人民币A,QDII-混合灵活,中高风险,汇添富基金,杨瑨,2017-01-25,19.62,4,1000,1.72,86.77,0.0,6.22,16.56,1.94,-24.11,2.05,-6.57,20.15,22.82,62.77,93.7,0.0/6.98/10.02/0.87/9.23/2.31/-3.84/23.93/33.09/10.39/26.23/22.82
2026-09-07,004497,前海开源多元策略混合C,混合型-灵活,中高风险,前海开源基金,田维,2017-07-03,4.7,4,-1,41.35,90.31,0.0,12.32,22.11,1.38,-16.1,2.28,5.01,8.74,29.79,105.6,90.06,0.0/8.37/15.18/9.28/24.64/23.12/11.41/26.58/23.6/30.06/26.9/29.79
2026-09-07,000354,长盛城镇化主题混合A,混合型-偏股,中高风险,长盛基金,代毅,2013-11-12,5.55,5,-1,10.81,94.37,0.0,7.79,50.98,3.96,-44.27,8.62,-16.04,19.5,59.28,311.89,219.38,0.0/11.56/0.22/23.88/20.73/39.27/23.99/81.43/129.86/28.11/57.5/59.28
2026-09-07,163116,申万中证申万电子行业投资指数(LOF)A,指数型-股票,中高风险,申万菱信基金,王赟杰,2015-05-14,2.67,5,-1,0.03,92.87,0.0,7.48,37.15,2.78,-35.35,-0.97,-0.81,28.49,50.58,182.98,158.39,0.0/18.87/1.72/13.0/26.5/17.37/6.01/68.89/106.77/33.67/55.01/50.58
2026-09-07,100039,富国通胀通缩主题轮动混合A,混合型-偏股,中高风险,富国基金,曹晋,2010-05-12,24.01,5,-1,62.94,75.38,0.03,24.89,37.68,2.33,-28.74,-0.37,-9.64,26.49,50.83,209.23,164.76,0.0/13.45/2.58/16.86/24.99/18.73/20.33/52.34/99.79/42.37/54.97/50.83
2026-09-07,161226,国投瑞银白银期货(LOF)A,商品,高风险,国投瑞银基金,赵建,2015-08-06,79.44,0,0,1.25,0.0,35.26,26.17,21.7,2.81,-51.75,5.27,-3.86,-25.37,60.35,111.37,141.15,0.0/17.95/20.62/59.26/190.75/92.63/66.74/111.84/41.02/41.24/68.97/60.35
2026-09-07,010383,宝盈基础产业混合A,混合型-偏股,中高风险,宝盈基金,叶秀贤,2021-02-02,3.49,4,-1,19.41,92.45,0.03,9.83,32.21,2.51,-32.69,-3.44,0.74,19.64,48.59,175.27,118.54,0.0/17.42/3.07/9.25/26.06/29.41/12.23/60.47/71.48/46.5/58.55/48.59
2026-09-07,519191,万家新利灵活配置混合,混合型-灵活,中高风险,万家基金,黄海,2014-01-24,2.92,3,1000000,6.9,93.91,0.0,6.39,20.34,2.08,-30.36,6.87,10.03,14.74,44.41,44.67,54.2,0.0/14.65/17.3/5.86/5.04/30.6/17.94/32.71/13.55/24.29/39.08/44.41
2026-09-07,005094,万家臻选混合A,混合型-偏股,中高风险,万家基金,莫海波,2017-12-20,22.93,4,2000,34.16,90.39,0.0,8.8,32.56,2.43,-28.77,-0.84,0.82,17.75,46.21,159.43,156.14,0.0/13.65/8.38/16.0/30.05/24.17/19.0/45.21/53.98/42.95/49.85/46.21
2026-09-07,001072,华安智能装备主题股票A,股票型,中高风险,华安基金,刘畅畅,2015-04-24,27.2,4,-1,46.67,88.56,0.19,12.0,31.63,2.55,-30.26,2.61,-8.02,11.08,56.67,165.38,143.57,0.0/13.49/7.52/15.69/36.85/45.16/28.88/72.67/99.69/39.46/60.13/56.67
2026-09-07,160220,国泰民益混合(LOF)A,混合型-灵活,中高风险,国泰基金,赵大震,2013-12-30,2.5,5,-1,45.17,91.12,5.52,3.38,37.41,1.65,-29.59,0.01,-9.1,39.04,76.99,149.63,144.74,0.0/14.89/-1.21/17.26/27.61/27.09/26.36/66.37/141.61/74.15/90.88/76.99
2026-09-07,005914,景顺长城智能生活混合A,混合型-偏股,中高风险,景顺长城基金,江山,2019-01-31,12.54,5,-1,20.5,93.18,5.24,5.18,43.34,2.77,-39.2,0.73,-13.88,29.07,54.11,256.77,183.06,0.0/15.1/1.48/17.23/29.3/18.82/19.86/77.25/123.68/36.0/61.09/54.11
2026-09-07,007685,华商电子行业量化股票发起式A,股票型,中高风险,华商基金,艾定飞,2019-09-17,3.6,5,-1,19.95,92.17,0.0,9.86,48.3,2.89,-33.02,-1.04,6.88,47.2,76.9,199.65,167.38,0.0/17.37/3.12/11.14/28.07/19.2/10.62/83.48/134.43/57.02/85.28/76.9
2026-09-07,001744,诺安进取回报混合A,混合型-灵活,中高风险,诺安基金,吴博俊,2016-09-27,4.41,4,-1,80.71,87.11,1.38,11.73,20.95,2.07,-23.64,1.44,4.11,5.63,28.64,114.05,74.15,0.0/8.07/-3.61/0.73/17.31/26.13/7.34/35.12/42.41/18.91/33.96/28.64
2026-09-07,007355,汇添富科技创新混合A,混合型-灵活,中高风险,汇添富基金,马翔,2019-05-06,111.79,4,-1,43.11,84.91,0.39,16.34,33.81,2.38,-30.55,-2.48,-7.39,17.45,42.98,205.32,152.44,0.0/13.39/3.28/9.62/27.47/19.75/15.61/57.01/90.43/32.26/49.41/42.98
2026-09-07,673141,西部利得景程混合A,混合型-灵活,中高风险,西部利得基金,董伟炜,2018-06-20,5.66,4,1000000,67.2,88.14,0.0,17.81,40.23,1.89,-24.36,9.75,11.78,32.11,66.5,148.59,102.28,0.0/6.96/-2.26/4.29/24.53/19.58/19.02/58.44/83.13/38.52/60.23/66.5
2026-09-04,003722,易方达纳斯达克100ETF联接(QDII-LOF)A(美元现汇),指数型-海外股票,中高风险,易方达基金,伍臣东,2017-06-23,17.83,3,0,6.24,0.0,3.06,3.69,15.72,1.56,-21.9,2.63,-2.99,17.58,24.47,51.27,83.11,0.0/4.83/10.24/2.77/8.25/7.04/0.67/22.8/28.31/14.93/26.42/24.47
2026-09-07,006522,财通新兴蓝筹混合A,混合型-偏股,中高风险,财通基金,唐家伟,2019-02-28,2.02,5,-1,50.67,84.61,0.37,14.73,52.55,3.03,-39.48,1.68,-10.0,44.64,70.89,264.65,222.9,0.0/8.96/-2.34/8.93/17.02/12.05/14.37/60.89/143.89/52.47/81.79/70.89
2026-09-07,000969,前海开源大安全混合,混合型-灵活,中高风险,前海开源基金,刘宏,2015-02-06,7.63,5,-1,21.24,93.74,0.09,6.14,40.54,2.74,-37.39,1.88,-9.75,22.43,57.73,216.52,192.91,0.0/13.63/-2.55/14.0/13.23/32.38/17.51/70.59/126.22/41.63/62.12/57.73
2026-09-07,673143,西部利得景程混合C,混合型-灵活,中高风险,西部利得基金,董伟炜,2018-06-20,3.88,4,1000000,65.19,88.14,0.0,17.81,40.1,1.89,-24.36,9.73,11.75,32.04,66.33,148.11,101.66,0.0/6.95/-2.28/4.26/24.48/19.53/18.95/58.33/82.98/38.4/60.08/66.33
2026-09-07,519185,万家精选混合A,混合型-偏股,中高风险,万家基金,黄海,2009-05-18,8.78,3,5000000,38.01,94.89,0.0,6.16,17.95,2.02,-28.1,3.63,5.08,14.04,42.69,44.66,56.32,0.0/13.15/17.75/6.86/4.87/30.78/18.88/31.95/18.43/30.73/40.8/42.69
2026-09-07,012835,招商景气精选股票A,股票型,中高风险,招商基金,梁辰,2021-07-20,6.23,5,-1,42.67,91.39,2.81,5.15,20.77,1.63,-24.31,-2.57,2.48,14.75,30.98,86.1,115.06,0.0/11.18/14.4/9.53/20.63/14.58/4.42/35.53/62.76/23.19/40.51/30.98
2026-09-04,001092,广发生物科技指数人民币(QDII)A,指数型-海外股票,中高风险,广发基金,刘杰,2015-03-30,1.69,0,10,0.01,85.24,0.0,6.84,23.92,1.68,-22.18,11.48,22.24,19.0,39.07,37.31,54.42,0.0/0.8/9.15/19.89/16.87/21.33/12.97/21.33/13.53/31.58/24.75/39.07
2026-09-07,740001,长安宏观策略混合A,混合型-偏股,中高风险,长安基金,王浩聿,2012-03-09,5.46,5,-1,4.85,91.19,0.0,13.68,41.48,3.01,-38.67,-0.09,-16.11,33.67,80.51,213.76,148.34,0.0/14.68/5.36/30.96/25.02/36.15/39.26/118.69/170.23/65.72/84.21/80.51
2026-09-04,000044,嘉实美国成长股票美元现汇,QDII-普通股票,中高风险,嘉实基金,陈俊杰,2013-06-14,1.08,4,0,0.0,91.66,0.0,5.88,15.11,1.66,-23.95,1.27,-3.4,15.95,23.55,52.16,88.03,0.0/6.58/10.97/3.54/10.05/9.81/0.74/23.0/27.7/14.36/24.47/23.55
2026-09-04,012871,易方达纳斯达克100ETF联接(QDII-LOF)C(美元现汇),指数型-海外股票,中高风险,易方达基金,伍臣东,2021-07-23,1.8,3,0,0.0,0.0,3.06,3.69,15.43,1.56,-21.91,2.59,-3.08,17.39,24.08,50.36,81.44,0.0/4.83/10.18/2.71/8.16/6.89/0.5/22.54/28.02/14.61/26.06/24.08
2026-09-07,005576,华泰柏瑞新金融地产混合A,混合型-灵活,中高风险,华泰柏瑞基金,杨景涵,2018-03-08,12.36,4,-1,90.55,94.33,3.62,2.19,14.5,1.37,-13.26,5.01,9.97,4.67,6.62,60.3,65.49,0.0/-2.56/3.45/-0.28/-0.81/5.55/-2.24/3.33/-8.45/3.14/-0.03/6.62
2026-09-07,001672,国寿安保智慧生活股票A,股票型,中高风险,国寿安保基金,张琦,2015-09-01,50.74,5,-1,94.84,89.36,1.18,9.67,34.17,2.74,-38.0,3.54,-9.16,22.45,55.41,175.49,135.16,0.0/6.6/-7.1/-0.78/24.96/32.63/17.41/58.54/112.37/38.5/60.04/55.41
2026-09-04,539001,建信纳斯达克100指数(QDII)A人民币,指数型-海外股票,中高风险,建信基金,朱金钰,2010-09-14,21.76,4,10,7.54,89.1,0.0,8.86,14.21,1.52,-16.35,2.28,1.54,14.93,17.76,43.44,77.19,0.0/4.81/9.48/3.19/7.6/2.49/-2.94/17.95/22.45/9.22/19.72/17.76
2026-09-04,163208,诺安油气能源,QDII-普通股票,中高风险,诺安基金,唐晨,2011-09-27,2.67,0,0,9.68,0.0,0.0,9.87,18.38,1.64,-20.53,8.13,6.91,13.93,39.65,44.61,38.74,0.0/-1.76/3.73/0.79/5.7/13.25/37.0/23.36/30.62/16.98/37.49/39.65
2026-09-07,161631,融通人工智能指数(LOF)A,指数型-股票,中高风险,融通基金,何天翔,2017-04-10,9.79,3,-1,0.13,94.67,0.0,6.4,26.46,2.79,-23.63,-4.63,-5.55,14.01,30.07,171.88,121.23,0.0/12.43/-0.14/12.23/23.27/16.1/6.98/48.32/61.4/27.53/36.39/30.07
2026-09-07,002560,诺安和鑫混合A,混合型-灵活,中高风险,诺安基金,陈衍鹏,2016-04-28,29.67,4,-1,28.22,86.43,0.0,13.94,29.76,2.35,-30.06,-3.05,-6.4,22.33,45.45,165.47,118.67,0.0/14.36/0.61/6.27/21.76/23.0/9.83/67.65/92.99/34.98/53.72/45.45
